Question,Answer
피싱 전자 메일과 스피어 피싱 전자 메일의 차이에 대한 가장 좋은 설명은 무엇입니까?\n1. 스피어 피싱 이메일이 임의의 수신자에게 전송됩니다.피싱 이메일이 특정 수신자에게 전송됩니다.\n2. 피싱 이메일이 회사 전체로 보내집니다.스피어 피싱 이메일이 특정 사람에게 전송됩니다.\n3. 피싱 이메일은 특정 사람에게 보내집니다.스피어 피싱 이메일이 회사 전체로 전송됩니다.\n4. 피싱 이메일은 임의의 수신자에게 전송됩니다.스피어 피싱 이메일이 특정 수신자에게 전송됩니다.,"답변: 4, 피싱 이메일은 임의의 수신자에게 전송됩니다.스피어 피싱 이메일이 특정 수신자에게 전송됩니다."
다음 중 웜에 대한 진정한 진술이 아닌 것은 무엇입니까?\n1. 호스트 프로그램이 피해자 시스템에 감염시키고 전달하기 위해 호스트 프로그램이 필요하지 않습니다.\n2. 봇넷의 유형입니다.\n3. 스스로 복제 할 수 있습니다.\n4. 맬웨어의 유형입니다.,"답변: 2, 봇넷의 유형입니다."
"ID와 IPS의 주요 차이점은 무엇입니까?\n1. IDS는 악의적 인 활동을 감지하는 반면, IPS는 처음부터 활동이 발생하는 것을 방지합니다.\n2. 그들은 둘 다 같은 일을한다.\n3. IDS는 악의적 인 활동을 감지하는 반면 IPS는 시스템 성능을 모니터링합니다.\n4. IDS는 악의적 인 활동을 감지하는 반면 IPS는 악의적 인 활동을 감지하고 이에 대한 조치를 취합니다.","답변: 4, IDS는 악의적 인 활동을 감지하는 반면 IPS는 악의적 인 활동을 감지하고 이에 대한 조치를 취합니다."
Joe는 잠재적 인 사이버 공격을 위해 웹 서버를 목표로 한 사이버 범죄자입니다.Joe는 서버에 익숙해 질 수있는 패치되지 않은 취약점이 있는지 알고 싶어합니다.다음 중 Joe가 가장 많이 취할 가능성이 가장 높은 조치는 무엇입니까?\n1. 대상 서버에 대한 스머프 공격을 시작하십시오.\n2. 대상 서버로 스피어 피싱 전자 메일을 보냅니다.\n3. 대상 서버에 대한 취약성 스캔을 실행하십시오.\n4. 피싱 이메일을 대상 서버로 보냅니다.,"답변: 3, 대상 서버에 대한 취약성 스캔을 실행하십시오."
Norbert는 Dora에게 개인 키로 암호화 된 메시지를 보냅니다.Dora는 메시지를 동일한 개인 키로 해독합니다.다음 중 어떤 유형의 암호화가 예를 들어 있습니까?\n1. 비대칭\n2. 대칭\n3. 해싱\n4. 위의 어느 것도,"답변: 2, 대칭"
다음 중 안전한 데이터 삭제 방법이 아닌 것은 무엇입니까?\n1. 덮어 쓰기\n2. 하드 드라이브의 물리적 파괴\n3. 컴퓨터 데스크탑에서 재활용 빈을 비우십시오\n4. 제로화,"답변: 3, 컴퓨터 데스크탑에서 재활용 빈을 비우십시오"
다음 중 메시지 다이제스트를 만드는 데 사용할 수있는 것은 무엇입니까?\n1. 대칭 암호화 알고리즘\n2. 해시 함수\n3. 비대칭 암호화 알고리즘\n4. 위의 모든 것,"답변: 2, 해시 함수"
보안 관리자는 환경 전체에서 로그 모니터링을 자동화하는 방법을 찾고 있습니다.다음 중 자동 모니터링 기능을 제공하는 데 도움이되는 솔루션은 무엇입니까?\n1. 정기적으로 로그를 검토하십시오\n2. 로그를 중앙 집중식 로그 서버에 저장하십시오\n3. 방화벽을 구현하십시오\n4. Siem을 구현하십시오,"답변: 4, Siem을 구현하십시오"
다음 유형의 암호화 중 하나는 두 가지 키를 사용합니다. 하나는 암호화를위한 것과 별도의 암호 해독 키는 무엇입니까?\n1. 해싱\n2. 대칭\n3. 비대칭\n4. 위의 어느 것도,"답변: 3, 비대칭"
Norbert는 그의 조직의 새로운 Ciso로서 포괄적 인 스캔 세트를 시작하기로 결정했습니다.이 스캔은 그의 거의 모든 엔드 포인트가 운영 체제 취약점을 알고 있다고보고했다.이 상황의 가장 근본 원인은 무엇입니까?\n1. 엔드 포인트에는 최신 방지 안티웨어 소프트웨어가 설치되어 있지 않습니다.\n2. 조직은 고급 지속적인 위협의 희생자입니다.\n3. 무차별 인력 공격\n4. 최신 보안 패치로 엔드 포인트가 최신 상태로 유지되지 않았습니다.,"답변: 4, 최신 보안 패치로 엔드 포인트가 최신 상태로 유지되지 않았습니다."
네트워크 관리자는 방화벽 중 하나가 DISA의 권장 설정에 따라 더 이상 구성되지 않았다는 것을 발견했습니다.가장 큰 이유는 무엇입니까?\n1. 데이터 무결성\n2. DISA의 설정이 잘못되었습니다\n3. 특권 크리프\n4. 장치에 대한 구성 관리 절차를 따르지 않았습니다.,"답변: 4, 장치에 대한 구성 관리 절차를 따르지 않았습니다."
Norbert는 회사 소유의 노트북을 사용하여 Facebook에서 친구에게 메시지를 보낼 수 있는지 확실하지 않습니다.그가 할 수 있는지 알아 내기 위해 어떤 정책을 언급해야합니까?\n1. 데이터 처리 정책\n2. BYOD 정책\n3. 위의 어느 것도\n4. AUP (허용 가능한 사용 정책),"답변: 4, AUP (허용 가능한 사용 정책)"
나열된 정책 중 어느 것이 홈 컴퓨터를 VPN을 통해 홈 컴퓨터를 작업 네트워크에 연결하는 것에 대한 지침을 제공 할 가능성이 가장 높습니까?\n1. 위의 어느 것도\n2. 데이터 처리 정책\n3. Aup\n4. BYOD,"답변: 4, BYOD"
포스터와 알림을 사용하여 암호 보안을 강조하는 직장 보안 프로그램의 핵심 목표는 무엇입니까?\n1. 보안 테스트\n2. 보안 정책\n3. 보안 인식\n4. 보안 교육,"답변: 3, 보안 인식"
직원들에게 사회 공학 교육을 제공하는 것이 필수적인 이유는 무엇입니까?\n1. 따라서 직원은 보안 위반을 경영진에게보고 할 수 있습니다\n2. 사람들에게 사회 공학 공격을 수행하는 방법을 보여주기 위해\n3. 위의 어느 것도\n4. 사람들에게 무엇을 찾아야하는지 가르치기 위해,"답변: 4, 사람들에게 무엇을 찾아야하는지 가르치기 위해"
"사건을 처리하는 데 어떤 측면이 조직이 보안 사고를 준비하고 응답하는 방법을위한 계획, 프로세스 및 도구와 관련이 있습니까?\n1. Incident response\n2. Disaster recovery\n3. Security incident\n4. Business continuity","답변: 1, Incident response"
"다음 중 보안 사고로부터 준비, 탐지, 분석, 포함, 근절 및 복구 과정은 무엇입니까?\n1. 재해 복구\n2. 보안 사고 처리\n3. 비즈니스 연속성\n4. 사고 응답","답변: 4, 사고 응답"
"사고 응답 과정에서 첫 번째 단계는 무엇입니까?\n1. 사후 활동\n2. 격리, 박멸 및 회복\n3. 준비\n4. 탐지 및 분석","답변: 3, 준비"
다음 중 정보 시스템에서의 활동이 발생하는 것은 무엇입니까?\n1. 위협\n2. 취약성\n3. 악용\n4. 이벤트,"답변: 4, 이벤트"
사건의 근원이 근절 된 후 사고로 인한 시스템을 정상적인 운영 상태로 되돌려 놓는 데 중점을 두는 것은 무엇입니까?\n1. 사후 활동\n2. 회복\n3. 근절\n4. 탐지 및 분석,"답변: 2, 회복"
사고 대응 정책의 주요 목적은 무엇입니까?\n1. 사업 운영에 필수적인 기능을 식별합니다.\n2. 사고 대응에 대한 조직의 접근 방식을 정의합니다\n3. 사건 후 조직이 어떻게 계속 운영되는지 계획\n4. 사고 세부 사항을 기록하고 문서화하십시오,"답변: 2, 사고 대응에 대한 조직의 접근 방식을 정의합니다"
보안 사고 대응에서 조직이 보안 이벤트 및 사건에 대응할 준비가되도록하는 것은 무엇입니까?\n1. 수업 학습 평가 수행\n2. 지속적인 개선 고려 사항\n3. 계획 및 리소싱\n4. 증거를 유지합니다,"답변: 3, 계획 및 리소싱"
향후 사용 또는 참조를 위해 데이터를 저장하는 프로세스는 무엇입니까?\n1. 증거 유지\n2. 회복\n3. 근절\n4. 격리,"답변: 1, 증거 유지"
"사건 대응 과정의 어떤 단계에서 사고 대응 계획이 개발되고 문서화되어 있습니까?\n1. 탐지 및 분석\n2. 사후 활동\n3. 격리, 박멸 및 회복\n4. 준비","답변: 4, 준비"
"사건 대응 과정의 어떤 단계에서 수업 학습 평가가 이루어 집니까?\n1. 준비\n2. 탐지 및 분석\n3. 사후 활동\n4. 격리, 박멸 및 회복","답변: 3, 사후 활동"
"보안 분석가는 시스템에서 로그 파일을 검토하여 보안 사고가 발생했는지 확인하고 있습니다.이것은 다음 사고 응답 프로세스 단계 중 어느 곳에서 발생하는 활동의 예입니다.\n1. 사후 활동\n2. 탐지 및 분석\n3. 격리, 박멸 및 회복\n4. 준비","답변: 2, 탐지 및 분석"
"보안 분석가는 사건 대응 프로세스의 어떤 단계에서 백업에서 시스템을 복구합니까?\n1. 사후 활동\n2. 격리, 박멸 및 회복\n3. 탐지 및 분석\n4. 준비","답변: 2, 격리, 박멸 및 회복"
"입사 응답 과정에서 검출 및 분석 단계 후에 어떤 단계가 발생합니까?\n1. 탐지 및 분석은 프로세스의 마지막 단계입니다.\n2. 사후 활동\n3. 격리, 박멸 및 회복\n4. 준비","답변: 3, 격리, 박멸 및 회복"
Carol은 조직을위한 비즈니스 연속성 계획을 세우는 임무를 맡고 있습니다.사건이 발생했을 때 조직의 비즈니스 기능을 복원 해야하는 조직의 비즈니스 기능을 결정하기 위해 어떻게해야합니까?\n1. 각 비즈니스 기능에 대한 MTD를 계산하십시오\n2. 비즈니스 영향 분석을 수행하십시오\n3. 위험 평가를 수행하십시오\n4. 조직 전체의 주요 이해 관계자 인터뷰,"답변: 2, 비즈니스 영향 분석을 수행하십시오"
다음 중 비즈니스 연속성 프로그램이 실패 할 가능성이 가장 높은 이유는 무엇입니까?\n1. 계획 및 절차를 테스트하지 못한다\n2. 위협을 해결하지 못하는 조직이 직면 할 가능성이 가장 높습니다.\n3. 활성화 절차를 문서화하지 못한다\n4. 위의 모든 것,"답변: 4, 위의 모든 것"
Alice는 재난 발생시 탄력성을 제공하기 위해 조직의 데이터 센터를 설계 할 책임이 있습니다.재난이 발생하면 며칠 내에 새로운 데이터 센터를 설치하고 실행하기를 원하지만 모든 장비를 완전히 설치하고 구성된 모든 장비를 통해 전체 데이터 센터를 구축하는 데 드는 비용을 원하지 않습니다.그녀의 상황에 가장 적합한 선택은 무엇입니까?\n1. 핫 사이트\n2. 차가운 사이트\n3. 따뜻한 사이트\n4. 3 차 사이트,"답변: 3, 따뜻한 사이트"
위험이나 위협으로부터 자유 로워지는 상태는 무엇이며 다른 사람이 제기 한 위협으로부터 보호하는 것은 무엇입니까?\n1. 스캔\n2. 보안\n3. 세분화\n4. 주변,"답변: 2, 보안"
어떤 유형의 컴퓨터 해커가 비 숙련되고 다른 사람들이 개발 한 프로그램을 사용하여 공격을 수행하지만 프로그램의 작동 방식이나 그로 인한 손상을 완전히 이해하지 못할 수 있습니까?\n1. 스파이웨어\n2. 미끼\n3. 스크립트 키드\n4. 피싱,"답변: 3, 스크립트 키드"
클라우드 서비스 제공 업체가 호스팅하고 일반적으로 인터넷을 통해 고객에게 제공되는 소프트웨어 서비스 또는 응용 프로그램으로 구성된 클라우드 서비스 모델을 설명하는 데 사용되는 용어는 무엇입니까?\n1. Saas\n2. Iaas\n3. EAAS\n4. 파아,"답변: 1, Saas"
다음 중 어떤 프로토콜 중 어느 것이 인터넷과 같은 공개되지 않은 네트워크를 통해 개인 신뢰할 수있는 네트워크에 대한 안전한 연결을 가능하게 하는가?\n1. TLS\n2. VPN\n3. SSL\n4. http,"답변: 2, VPN"
"커뮤니케이션 상태를 이해하기 위해 어떤 종류의 공격을 가로 채고 읽고, 허용하고 거부 할 트래픽에 관한 상황에 맞는 결정을 내릴 수 있습니까?\n1. 상태/동적 방화벽\n2. 스파이웨어\n3. 맬웨어\n4. 피싱","답변: 1, 상태/동적 방화벽"
암호화 및 암호 해독에 동일한 키를 사용하는 암호화 유형은 무엇입니까?\n1. 공개 키 암호화\n2. 비대칭 암호화\n3. 타원 곡선 암호화\n4. 대칭 암호화,"답변: 4, 대칭 암호화"
적절한 승인없이 웹 사이트의 외관 또는 내용을 어떤 유형의 사이버 공격을 변경합니까?\n1. 스머프 공격\n2. 웹 사이트 수정\n3. 스파이웨어\n4. 어깨 서핑,"답변: 2, 웹 사이트 수정"
사용자의 신원을 확인하기 위해 암호 및 보안 토큰과 같은 두 가지 이상의 요소 또는 방법을 사용하는 인증 유형은 무엇입니까?\n1. 단일 요소 인증\n2. 다중 인증 인증\n3. 스마트 카드 인증\n4. 생체 인증,"답변: 2, 다중 인증 인증"
"어떤 보안 솔루션이 다양한 도구, 로그 및 시스템 구성 요소에서 데이터를 수집하고 분석하여 조직이 위협에 대해 배우고 보안 사고를 예방하는 데 도움이됩니까?\n1. 취약성 스캔\n2. 침입 탐지 시스템 (IDS)\n3. SIEM (Security Information and Event Management) 시스템\n4. 방화벽","답변: 3, SIEM (Security Information and Event Management) 시스템"
동일한 지역 네트워크에있는 것으로 보이는 논리적 엔드 포인트 그룹으로 구성된 클라우드 컴퓨팅 모델의 유형은 무엇입니까?\n1. 가상 지역 네트워크 (VLAN)\n2. 가상 사설 네트워크 (VPN)\n3. 와이드 지역 네트워크 (WAN)\n4. 커뮤니티 구름,"답변: 1, 가상 지역 네트워크 (VLAN)"
다음 중 계정에 로그인하기위한 추가 보안 계층을 제공하는 것은 무엇입니까?\n1. 여러 계정에 동일한 비밀번호를 사용합니다\n2. SMS 확인 코드\n3. 신뢰할 수있는 동료와 비밀번호를 공유합니다\n4. 데스크탑의 텍스트 파일에 로그인 자격 증명을 유지,"답변: 2, SMS 확인 코드"
사이버 보안에 사용되는 암호화는 무엇입니까?\n1. 데이터를 암호 해독 키로 만 읽을 수있는 코드로 변환하여 데이터를 보호하려면\n2. 맬웨어 감염을 감지하고 예방합니다\n3. 네트워크 성능을 최적화합니다\n4. 인터넷 사용을 추적하고 모니터링합니다,"답변: 1, 데이터를 암호 해독 키로 만 읽을 수있는 코드로 변환하여 데이터를 보호하려면"
사이버 보안 시스템에서 방화벽의 목적은 무엇입니까?\n1. 중요한 파일의 백업 사본을 저장합니다\n2. 사용자 화면에 광고 및 팝업을 표시하려면\n3. 네트워크 액세스를 제어하고 무단 액세스로부터 보호하기 위해\n4. 무료 바이러스 백신 보호를 제공합니다,"답변: 3, 네트워크 액세스를 제어하고 무단 액세스로부터 보호하기 위해"
사이버 보안의 맥락에서 DDOS 공격의 주요 목표는 무엇입니까?\n1. 대상 서버 또는 네트워크의 일반 트래픽을 방해하려면\n2. 악성 소프트웨어를 전파합니다\n3. 민감한 정보를 훔치기 위해\n4. 네트워크에 대한 무단 액세스를 얻기 위해,"답변: 1, 대상 서버 또는 네트워크의 일반 트래픽을 방해하려면"
사이버 보안 모범 사례와 관련하여 의심스러운 이메일을받을 때 개인은 무엇을해야합니까?\n1. 자세한 정보를 요청하는 이메일에 회신하십시오\n2. 인식을 전파하기 위해 이메일을 다른 동료에게 전달하십시오.\n3. 링크를 클릭하거나 이메일에서 첨부 파일을 다운로드하십시오.\n4. 이메일 삭제하고 콘텐츠에 참여하지 않음,"답변: 4, 이메일 삭제하고 콘텐츠에 참여하지 않음"
조각화 된 IP 패킷을 재 조립하는 데 사용되는 헤더 필드는 무엇입니까?\n1. TOS 필드\n2. 목적지 주소\n3. 조각을 조각하지 마십시오\n4. IP 식별,"답변: 4, IP 식별"
패킷 캡처에서 다음을 보려면 어떻게 될 것으로 예상됩니까?'또는 1 = 1;\n1. 명령 주입\n2. XML 외부 엔티티 주입\n3. SQL 주입\n4. 크로스 사이트 스크립팅,"답변: 3, SQL 주입"
모바일 장치에 맬웨어를 성공적으로 가져 오기 위해 어떤 방법을 사용할 수 있습니까?\n1. 안드로이드의 외부 스토리지\n2. 타사 앱 스토어\n3. Apple Store 또는 Google Play 스토어를 통해\n4. 탈옥,"답변: 2, 타사 앱 스토어"
